360000,TAP40CUSTR-05,4/0 AWG CU 19 STR SD HENDRIX TAP WIRE 500FT NRR TPR COVER,HEN03,3WIRERISER ,7,8.54,1
360208,1-602121-3,SHOOT ON TAP 795 - #4,TYC02,3CONNSHOOT ,37,38.90,1
360209,LER394Z-02,DISCONNECT 25KV 900A LINE TAP LB HOOKS W/ NO HANGERS,SIE02,3SWITCH1PH ,70,375.48,1
360210,WCY84,CONNECTOR WEJTAP 556.5-1000 TO 6-1/0,FCI02,3CONNSHOOT ,35,36.54,1
360211,WCY49,CONNECTOR WEJTAP 336 ACSR - #4 ACSR,FCI02,3CONNSHOOT ,14,18.26,1
360212,2B20,CONNECTOR 2-BOLT CU/AL 2 - 2/0 MCM RUN 8 - 2/0 MCM TAP,THO05,3CONNMECH  ,7,27.94,1
360213,602000,SHOOT ON TAP 336.4 - 2,TYC02,3CONNSHOOT ,14,22.79,1
360214,2B1000PW,CONNECTOR 2-BOLT CU/AL 750 - 1000 MCM RUN 2 - 1000 MCM TAP W/ SPACER & FREE BOLT,THO05,3CONNMECH  ,15,64.47,1
360215,BARE CU 6 SOL SD 25LB SPL,6 AWG BARE SD CU SOLID 25LB SPOOL (315FT),SER02,3WIREBAREC ,17,6.99,1
360216,XARM 8FT TYPE 3,XARM WOOD 3-3/4X4-3/4X8 REA,BRO02,3XARMWOOD  ,36,77.69,1
360217,VAUL2012BN,LUG COMPRESSON 2/0 AL/CU 2/0 6/1 ACSR 3/0 COMPACT,ARK05,3CONNCOMP  ,60,5.64,1
360218,XARM 10FT TYPE 5,XARM 10 TYPE 5   3-3/4 X 4-3/4,BRO02,3XARMWOOD  ,36,106.29,1
360219,2892-B4,DEADEND 3-5/8 X 7-1/2 X 10FT 4 WIRE,HUG08,3XARMWOOD  ,27,631.56,1
360220,DEH48DP,DEADEND NARROW PROFILE 48" 9500LB RATED,ARK05,3XARMWOOD  ,70,310.81,1
360221,WCY54,CONNECTOR WEJTAP 397.5-4/0 TO 266.8-2/0,FCI02,3CONNSHOOT ,17,21.06,1
360222,4717,PIN XARM GALV 5/8 X 7 X 1-3/8 LEAD HEAD,ELE05,3PINHDWE   ,32,26.51,1
360223,J203Z,PIN XARM GALV 5/8 X 5 X 1 NYLON 5-3/4IN SHANK,MAC10,3PINHDWE   ,101,5.69,1
360224,602001,SHOOT ON TAP 336.4 - 1/0,TYC02,3CONNSHOOT ,19,14.71,1
360225,WCY83,CONNECTOR WEJTAP 556.5 TO 795 ACSR,FCI02,3CONNSHOOT ,30,34.37,1
360226,CPG27-300A-125-CX,CUTOUT 27KV 300A SOLID BLADE 125 BIL W/ PG CONN & EXT BRKT,ALU01,3CUTOUTPRC ,105,109.87,1
360228,SUNYYK2.5NB1,LABEL LETTER-C 2.5IN TALL "1" YELLOW ON BLACK HIGHLY REFLECTIVE,ELE01,3SIGNS     ,7,7.31,1
360229,GDE1107,GRIP DEAD END GUY 3/8 35IN ORANGE,PRE12,3FMDWIRE   ,76,3.07,1
360230,RS900G-HI-D-2SC25-XX,SWITCH ETHERNET 10 PORT RUGGEDCOM 110V,SIE02,3RELAYCTRL ,200,.00,1
360232,WPBYN-BOX25,SHELL WEJ TAP CARTRIDGE YELLOW,FCI02,3CONNSHOOT ,104,1.70,1
360233,9420,BOLT OVALEYE FORGED GALV 5/8 X 20,POW06,3BOLTWSHR  ,60,5.89,1
360236,5575,PLATE GROUND CU POLE BUTT 7.5 X 7.5,THO05,3GRPLATES  ,23,7.07,1
360239,S1540AGP,CLAMP HOTLINE AL TIN PLATED 4-266 RUN 6-266 TAP,WES30,3HOTLINE   ,14,27.72,1
360240,RMYGG-SM-8TST,GUARD GUY HDPE YELLOW 8FT W/ TIE WRAP (750/LIFT),RMP02,3GUYGUARD  ,76,7.04,1
360241,AAC301,CLAMP ANGLE #4 - 397.5  .23IN - .75IN,ARK05,3DESHOES   ,34,24.91,1
360242,AHLS-954022-E,STIRRUP BOLTED 336.4 - 954 ACSR W/ 2/0 BAIL 2 BOLT,ARK05,3CONNMECH  ,238,51.53,1
360243,AHLS-024021E,STIRRUP BOLTED #4 - 4/0 ACSR W/ 1/0 BAIL 2 BOLT,ARK05,3CONNMECH  ,238,27.06,1
360244,81880,DUCT SEAL 1LB BAG,THO05,3TOOL      ,7,2.91,1
360246,CP710-211PB,CUTOUT 27KV 100A POLYMER 125 BIL W/ PG CONN & BRKT 8KAIC,CIT05,3CUTOUTPOL ,1,180.85,1
360248,FI-3CS04NAM,FAULT INDICATOR PADMOUNT,SMA02,3FAULTIND  ,36,162.82,1
360249,56-1,INSULATOR PIN J-NECK 56-1 1-3/8 IN,VIC04,3INSULPORC ,20,15.05,1
360250,FI-3CS04NCM-3PH,FAULT INDICATOR URD 4HR RESET 3PH,SMA02,3FAULTIND  ,150,591.51,1
360251,53-2,INSULATOR SPOOL 3IN ANSI 53-2 GRAY,NEW13,3INSULPORC ,104,1.65,1
360252,31020,FUSE FIT ALL TYPE K 20A,COO02,3FUSE      ,91,4.70,1
360253,31040,FUSE FIT ALL TYPE K 40A,COO02,3FUSE      ,89,5.24,1
360254,51008,FUSE FIT ALL TYPE T 8A,COO02,3FUSE      ,91,3.82,1
360255,51010,FUSE FIT ALL TYPE T 10A,COO02,3FUSE      ,91,3.83,1
360256,TAP10CUSTR-05,1/0 AWG CU 19 STR SD HENDRIX TAP WIRE 500FT NRR TPR COVER,HEN03,3WIRERISER ,90,5.46,1
360257,51003,FUSE FIT ALL TYPE T 3A,COO02,3FUSE      ,91,3.97,1
360259,51006,FUSE FIT ALL TYPE T 6A,COO02,3FUSE      ,91,3.97,1
360260,51012,FUSE FIT ALL TYPE T 12A,COO02,3FUSE      ,91,3.96,1
360261,51015,FUSE FIT ALL TYPE T 15A,COO02,3FUSE      ,91,3.93,1
360262,51020,FUSE FIT ALL TYPE T 20A,COO02,3FUSE      ,91,3.79,1
360263,51025,FUSE FIT ALL TYPE T 25A,COO02,3FUSE      ,91,4.39,1
360264,51030,FUSE FIT ALL TYPE T 30A,COO02,3FUSE      ,91,4.25,1
360265,51040,FUSE FIT ALL TYPE T 40A,COO02,3FUSE      ,91,4.65,1
360266,51050,FUSE FIT ALL TYPE T 50A,COO02,3FUSE      ,63,4.51,1
360267,51065,FUSE FIT ALL TYPE T 65A,COO02,3FUSE      ,91,7.21,1
360268,51080,FUSE FIT ALL TYPE T 80A,COO02,3FUSE      ,91,8.79,1
360269,51100,FUSE FIT ALL TYPE T 100A,COO02,3FUSE      ,14,7.98,1
360270,UT-H4233A,SOCKET METER 200A 1P ST,DUR03,3SOCKETS   ,365,.00,1
360271,U4518-XL-TG-5TW,TERMINAL BOX 5 TERMINALS SMALL CLOSING PLATE TRIPLEX GRD 5TH WIRE INSTALLED,MIL07,3SOCKETS   ,372,.00,1
360272,CMW12,LOCKWASHER DOUBLE COIL FOR 1/2 BOLT,CIT05,3BOLTWSHR  ,1,1.42,1
360273,C2050188,LOCKWASHER DOUBLE COIL FOR 3/8 BOLT,CIT05,3BOLTWSHR  ,1,.43,1
360274,CMW58,LOCKWASHER DOUBLE COIL FOR 5/8 BOLT,CIT05,3BOLTWSHR  ,1,1.73,1
360275,UC7460-WL,SOCKET METER 20A 8 TERMINAL RINGLESS W/ TS PROV,MIL07,3SOCKETS   ,372,.00,1
360277,UC7532-RL-441,SOCKET METER 20A 6T W/HUB OPENING PRE-WIRE TS06-0658 CITY OF GEORGETOWN,MIL07,3METER     ,372,.00,1
360278,602U3060A13-1733,SOCKET METER 20A 13T W/ 10-POLE TEST SWITCH PREWIRED,EJB02,3SOCKETS   ,7,383.68,1
360279,U7040-RL-TG,SOCKET METER 200A 4T OH/UG SMALL HUB OPENING & TRIPLEX GROUND,MIL07,3SOCKETS   ,189,49.10,1
360280,U7420-RL,SOCKET METER 200A 7T OH NO HUB,MIL07,3SOCKETS   ,372,142.88,1
360282,NAIL 8D GALV 1LB BOX,NAIL 8D GALVANIZED (1 LB BOX),CIT05,3FASTENERS ,1,5.80,1
360283,6502,EYENUT FORGED OVAL FOR 5/8 BOLT,POW06,3BOLTWSHR  ,70,3.85,1
360284,6503,EYENUT FORGED OVAL FOR 3/4 BOLT,ELE05,3BOLTWSHR  ,14,5.09,1
360285,6510,EYENUT FORGED THIMBLE FOR 5/8 BOLT,ALU01,3BOLTWSHR  ,175,3.79,1
360286,J25179Z,PIN POLE TOP OFFSET 1-3/8 (PLASTIC),MAC10,3PINHDWE   ,217,30.25,1
360287,QF48-24-18,GROUND SLEEVE FIBERGLASS 48" X 24" X 18",QUA07,3GRDSLEEVE ,112,237.79,1
360289,11510SCAMT1R2FGRFD29822,FIXTURE ROADWAY COBRAHEAD 100W HPS MULTI-TAP FOREST GREEN,ACU01,3LGHTHID   ,70,135.95,1
360290,GH6,GUY ATTACHMENT 3/4IN  MTG BOLT GOAT HEAD 2 BOLT STYLE,ELE05,3BRACKET   ,16,4.81,1
360291,TS-PTS-GRTWN-13,COVER WIRE WAY FOR 360374,CIT05,3METER     ,1,5.86,1
360292,LSGP-516212,SCREW LAG SQUARE HEAD 5/16 X 2-1/2 GIMLET POINT,LIN05,3BOLTWSHR  ,14,.21,1
360293,508754,SCREW LAG SQUARE HEAD 1/2 X 4 FETTER DRIVE DRIVE PO,POW06,3BOLTWSHR  ,70,.75,1
360294,SHEPERD 500FT COIL,6 AWG AL DUPLEX ACSR NEU 500FT COIL,CME02,3WIREOHSEC ,252,.31,1
360295,APPALOOSA 1100FT NRR,4/0 AWG AL QUAD ACSR NEU 1100FT 50X32X24 NRR,CME02,3WIREOHSEC ,348,3.23,1
360296,ZUZARA 1000FT NRR,4/0 AWG AL TRIPLEX ACSR NEU 1000FT 42FX25WX14T NRR,CME02,3WIREOHSEC ,301,2.24,1
360297,GL406A,SPLICE AUTO 1/0,ELE05,3CONNAUTO  ,14,9.63,1
360298,ATS1020,SPLICE AUTO 1/0 - 2/0,THO05,3CONNAUTO  ,47,17.19,1
360299,E8182053P-ZN11407,SWITCH AIRBREAK HANDLE EXTENSION LINK GALV  BOLT AR11P PIPE HDWR,CIT05,3SWITCH3PH ,1,.00,1
360300,GL402A,SPLICE AUTO #4 ACSR,ARK05,3CONNAUTO  ,14,8.38,1
360301,GL410,SPLICE AUTO 336.4 ACSR 18/1  266-336 AAC  312.8 AAAC,ARK05,3CONNAUTO  ,64,24.61,1
360302,GL1385A,SPLICE AUTO 795 AAC,ARK05,3CONNAUTO  ,154,78.19,1
360303,GL111,SPLICE AUTO CU #6 SOL FULL TENSION,ARK05,3CONNAUTO  ,63,4.72,1
360304,GL411,SPLICE AUTO 336.4 18/1 ACSR 336.4 & 397.5  AAC 394.5 AAAC,ARK05,3CONNAUTO  ,42,28.68,1
360305,LK830T,LINK FIGURE 8 W/ 90 DEGREE TWIST 30K,ELE05,3BOLTWSHR  ,16,21.93,1
360307,RC336,SPLICE COMPRESSION 336.4 ACSR FULL TENSION,THO05,3CONNCOMP  ,118,37.83,1
360308,31012,FUSE FIT ALL TYPE K 12A,COO02,3FUSE      ,91,4.48,1
360309,31025,FUSE FIT ALL TYPE K 25A,COO02,3FUSE      ,59,5.54,1
360310,31065,FUSE FIT ALL TYPE K 65A,COO02,3FUSE      ,21,7.61,1
360311,AC336,SPLICE ALUMINUM 336  FULL TENSION,MAC10,3CONNCOMP  ,7,2.05,1
360312,147433R4-H-A2W ED-710R4,SWITCH ABS FBGLS OMNI-RUPTER 25KV 900A,SCE03,3SWITCH3PH ,147,7250.62,1
360313,118324,STAPLE 1-1/2  X 3/8 X 0.148 9G KNURLED SLASH POINT GALV 50# BX (3050 PCS),BEK01,3FASTENERS ,119,2.63,1
360314,3/8 GUY HS 500FT,WIRE GUY 3/8 HS 500 COILS (.272#/FT),CON08,3WIREGUY   ,140,.59,1
360315,J26634,BRACKET XARM ARRESTER/CUTOUT,MAC10,3BRACKET   ,227,11.12,1
360316,AR114FFLST,SWITCH GOAB 25KV 900A 150KV BIL W/STL GROUND OPERATING PROVISION,ARK05,3SWITCH3PH ,43,5127.15,1
360317,TLS-42-TP,TERMINAL EYEBOLT #6-250 1/4" BAR TIN PLATED,THO05,3CONNMECH  ,14,12.17,1
360318,TLS62TP,TERMINAL EYEBOLT 1/0-500 1/4IN BAR TINNED,WOO01,3CONNMECH  ,7,17.36,1
360319,HGSE020,LUG TRANSFORMER GROUND 8 SOL - 2/0 STR 2 WAY BASKET,PEN04,3CONNMECH  ,14,6.66,1
360320,ARP00035,TERMINAL 5TH PLUG IN,DUR03,3SOCKETS   ,56,5.40,1
360321,PMS-360321,PRIMARY METER SET 15KV 50:1 VT,CIT05,3MTRSET    ,7,.00,1
360324,750X120260,CURRENT TRANSFORMER 600V 200:5  JAD-OC W/ SS BASE,GEG02,3CTVTPT    ,275,109.81,1
360325,750X120262,CURRENT TRANSFORMER 600V 400:5  JAD-OC W/ SS BASE,GEG02,3CTVTPT    ,28,109.81,1
360326,25 DV-240/120 PAD T1,PAD 25 KVA 14400X7200 240/120 1PH ANSI TYPE 1/MAXI,GEP01,3TRANURD1P ,63,2257.95,1
360328,75 DV-240/120 PAD T1,PAD 75 KVA 14400X7200 240/120 1PH TYPE I,GEP01,3TRANURD1P ,63,3324.45,1
360329,YA2C2N,LUG COMPRESSION #2 2H CU,FCI02,3CONNCOMP  ,14,5.35,1
360330,SUNYYK2.5NB2,LABEL LETTER-C 2.5IN TALL "2" YELLOW ON BLACK HIGHLY REFLECTIVE,ELE01,3SIGNS     ,7,10.41,1
360331,SUNYYK2.5NB3,LABEL LETTER-C 2.5IN TALL "3" YELLOW ON BLACK HIGHLY REFLECTIVE,ELE01,3SIGNS     ,7,9.05,1
360332,SUNYYK2.5NB4,LABEL LETTER-C 2.5IN TALL '4"  YELLOW ON BLACK HIGHLY REFLECTIVE,ELE01,3SIGNS     ,7,9.11,1
360333,SUNYYK2.5NB5,LABEL LETTER-C 2.5IN TALL "5" YELLOW ON BLACK HIGHLY REFLECTIVE,ELE01,3SIGNS     ,7,8.96,1
360334,750X133331,CURRENT TRANSFORMER 600V 200:5 JAK-OC W/LBP PRI BAR,GEG02,3CTVTPT    ,260,130.32,1
360335,MR-DNX,LIGHT STREET CONTROLL BOX 277V SPEC 6863 (TRINETIC) W/ MOUNT BRACKET,CIT05,3RELAYCTRL ,1,1316.26,1
360336,ELBOW STL 1X90X24R,ELBOW RIGID 1IN 90 DEGREE 24IN RADIUS,CIT05,3CONDUFITT ,3,51.85,1
360337,TIE WIRE #4 ALUM,TIE WIRE #4 ALUM 25# BOX COIL (654FT/25#),NEH02,3WIRETIE   ,47,3.82,1
360338,TIE WIRE #6 ALUM,TIE WIRE #6 ALUM 25# BOX COIL (1033FT/25#),NEH02,3WIRETIE   ,61,3.89,1
360339,750X136202,CURRENT TRANSFORMER 600V 200:5 JAB-OC PAD MTD,GEG02,3CTVTPT    ,310,84.00,1
360340,750X133311,CURRENT TRANSFORMER 600V 200:5 JAK-0C W/LBP RF4,GEG02,3CTVTPT    ,249,89.08,1
360341,750X133313,CURRENT TRANSFORMER 600V 400:5 JAK-0C  W/LBP RF4,GEG02,3CTVTPT    ,365,87.86,1
360342,92352-019,CURRENT TRANSFORMER 600:5 WINDOW TYPE ITRON R6M LOW BASE,PRI15,3CTVTPT    ,7,98.77,1
360343,750X136204,CURRENT TRANSFORMER 600V 400:5  JAB-OC PAD MTD,GEG02,3CTVTPT    ,310,84.03,1
360344,605ASTRA,CURRENT TRANSFORMER 600V 10KVBIL 600:5,DUR03,3CTVTPT    ,365,.00,1
360345,750X120001-ZN11407,CURRENT TRANSFORMER 10KVBIL 800:5 TYPE JAD-0C,GEG02,3CTVTPT    ,250,.00,1
360346,607,CURRENT TRANSFORMER 10KVBIL 1000:5 ASTRA TYPE AP,DUR03,3CTVTPT    ,300,.00,1
360347,750X136212,CURRENT TRANSFORMER 600V 1200:5 JAB-OC PAD MTD,GEG02,3CTVTPT    ,266,105.19,1
360348,760X134005,VOLTAGE TRANSFORMER 600V 2.5:1 300:120 JVA-0C UNFUSED,GEG02,3CTVTPT    ,365,218.55,1
360349,1055ASTRA-ZN11407,VOLTAGE TRANSFORMER 10KVBIL 480:120 TYPE DB,DUR03,3CTVTPT    ,275,.00,1
360350,1086,WASHER ROUND GALVANIZED 1-3/8 FOR 1/2 BOLT,ALU01,3BOLTWSHR  ,77,.12,1
360351,6813,WASHER SQUARE FLAT GALV 2-1/4 X 3/16 FOR 5/8 BOLT,ARK05,3BOLTWSHR  ,14,.82,1
360352,6823,WASHER SQUARE CURVED 3 X 3 X 1/4 FOR 3/4 BOLT (13/16IN H) J6823,MAC10,3BOLTWSHR  ,99,1.64,1
360353,113,WASHER SQUARE CURVED 3 X 3 X 1/4 FOR 5/8 BOLT 11/16H #233,ALL38,3BOLTWSHR  ,109,1.47,1
360354,6829,WASHER SQUARE CURVED 4X4X1/4 15/16 HOLE FOR 7/8 BOLT,POW06,3BOLTWSHR  ,14,2.08,1
360355,AF626,BRACE XARM WOOD 38 X 18 (2 BRACES/PAIR),ALU01,3WOODBRACE ,19,9.74,1
360356,RA6018,BRACE XARM WOOD 60 X 18 (2 BRACES/PAIR),ALU01,3WOODBRACE ,18,21.89,1
360357,750X133343,CURRENT TRANSFORMER 600V 400:5 JAK-OC W/HBP PRI BAR,GEG02,3CTVTPT    ,365,178.60,1
360358,CREO501W,POLE WOOD 50FT CL 1 CREOSOTE,500,2MFGCREPOL ,5,639.82,1
360359,SPRAM45-386F-40PI-ZN11407,SWITCHGEAR PADMOUNTED LOADBREAK 27KV,GWE02,3SWITCHURD ,112,.00,1
360360,FI-3AS24TRB,FAULT INDICATOR OVERHEAD 120A 24HR RESET,SMA02,3FAULTIND  ,28,210.80,1
360361,RAVEN 885LB NRR,1/0 AWG ACSR 6/1 885LB 36X22X18 NRR (6095FT PROX),CME02,3WIREBAREA ,175,3.14,1
360362,LINNET 3795LB NRR,336.4 MCM ACSR 26/7 3795LB 60X28X28 NRR (8205' PROX),CME02,3WIREBAREA ,219,2.36,1
360363,ARBUTUS 3700LB NRR,795 MCM AAC 3700LB 66X32X32 NRR (4960 FT PROX),CME02,3WIREBAREA ,280,5.70,1
360364,B2218-B4,DEADEND 3-5/8 X 9-1/2 X 10,CIT05,3XARMWOOD  ,1,1455.81,1
360366,LU200 MOGUL,BULB 200W HPS MOGUL BASE,HOW02,3LGHTLAMP  ,63,6.46,1
360367,LU400,BULB 400W HPS MOG BASE S51 ET18 CLEAR,HOW02,3LGHTLAMP  ,48,7.65,1
360372,MH100/U/MOG,BULB 100W MH MOGUL BASE CLEAR,HOW02,3LGHTLAMP  ,21,19.89,1
360375,360375,BASE FOR STREETLIGHT POLE BREAKAWAY 20' HIGH 11"-13" BC,CIT05,3LGHTARM   ,7,.00,1
360377,POLE ANTIQUE GREEN 10FT,POLE ANTIQUE GREEN 10FT CAST ALUMINUM 17IN BASE NORTH YORKSHIRE,CIT05,3POLELGHT  ,7,.00,1
360382,ATBSFMVOLTR3XLP5A0NLRFD204077,FIXTURE ROADWAY 50W ADJUSTABLE LED MULTI VOLT FOREST GREEN W/ PHOTO RECEPTACLE,ACU01,3LGHTLED   ,70,200.00,1
360383,PVI62-386-12-62F,INSULATED DEADFRONT PDMNT 2 WAY 4 LOAD SWITCH 25KV 125KV BIL SF6,RYA03,3SWITCHURD ,175,92685.19,1
360385,ATBMFMVOLTR3XLP5A0NLRFD204078,FIXTURE ROADWAY 130W ADJUSTABLE LED MULTI VOLT FOREST GREEN W/ PHOTOCONTROL,ACU01,3LGHTLED   ,70,.00,1
360386,BARE CU 2 7STR SD 25LB SPL,2 AWG BARE SD CU 7 STR 25LB SPOOL (125FT),SER02,3WIREBAREC ,16,7.49,1
360387,1313010,LOCK ROTARY SHACKLE W/OUT KEYS STERLING BRAND CITY OF GEORGETOWN,ENG02,3SAFETY    ,43,8.91,1
360390,360390-ZN11407,BASE COVER FOR ANTIQUE STREET LIGHT GREEN,CIT05,3LGHTPART  ,2,.00,1
360392,11520SCAMT1FGRFD57133,FIXTURE ROADWAY COBRAHEAD HPS 200W MULTIVOLT,ACU01,3LGHTHID   ,100,178.88,1
360394,CONDUIT PVC 2X20,CONDUIT PVC 2IN X 20FT SCH 40 LONG BELL (8508) 2800'/LIFT,ATK01,3CONDUPIPE ,49,3.23,1
360395,CONDUIT PVC 3X20,CONDUIT PVC 3IN X 20FT SCH 40 LONG BELL (8512) (1760'/LIFT),ATK01,3CONDUPIPE ,49,6.38,1
360396,CONDUIT PVC 4X20,CONDUIT PVC 4IN X 20FT SCH 40 LONG BELL (8516),ATK01,3CONDUPIPE ,112,8.32,1
360397,CONDUIT PVC 6X20,CONDUIT PVC 6IN X 20FT SCH 40 LONG BELL (8524),ATK01,3CONDUPIPE ,49,15.03,1
360399,GROUND ROD 5/8 X 8 13 MIL,GROUND ROD 5/8IN X 8FT CU 13MIL,ERI02,3GRROD     ,126,20.09,1
360401,12 CU STR THHN BLK 500FT NRR,12 AWG CU STR THHN BLK 600V 500FT NRR,CME02,3WIRE600VC ,17,.22,1
360402,GPRT-350-4P-C,CONNECTOR AL BAR 4 POS 12-350MCM WATER TIGHT EPDM CLR BACK,TYC02,3CONNURDSE ,75,52.17,1
360403,TB502SS,BOLT HEX CAP 1/2 X 2 STAINLESS STEEL,ALL15,3FASTENERS ,16,.61,1
360405,SDV7-SE-ZN,BREAKER CIRCUIT W/ VS-25008 INTERRUPTER,SIE02,3SWITCH3PH ,112,.00,1
360407,1804703-ZN11407,PAD FLAT CONCRETE 102IN X 97IN  25KV SG -PME W/THREADED PROVISIONS,CIT05,3XFRMRPAD  ,1,.00,1
360409,NS127B,PHOTOCELL 105-305V 1000W D2D LONG LIFE FOR LED FIXTURES BLK,NIG02,3LGHTPE    ,73,12.96,1
360410,FW50SSPPBE,WASHER BELLEVILLE 1/2" SS,ALL15,3FASTENERS ,14,.59,1
360411,642,WIPE MULTI-PURPOSE ORANGE PEEL CLEANING  - BUCKET,CIT05,3CLEANER   ,1,51.23,1
360412,31080,FUSE FIT ALL TYPE K 80A,COO02,3FUSE      ,91,8.06,1
360413,51001,FUSE FIT ALL TYPE T 1A,COO02,3FUSE      ,91,5.15,1
360414,CONCH 500FT COIL,2 AWG AL TRIPLEX ACSR NEU 500FT COIL,CME02,3WIREOHSEC ,133,1.00,1
360415,1500 14400-2400 3PHPAD-ZN11407,1500 14400 - 2400 3PH PAD,CIT05,3TRANURD3P ,8,.00,1
360416,51002,FUSE FIT ALL TYPE T 2A,COO02,3FUSE      ,91,4.93,1
360417,PERIWINKLE 500FT COIL,4 AWG AL TRIPLEX ACSR NEU 500FT COIL 86LBS,CME02,3WIREOHSEC ,252,.70,1
360418,AR134FFLPT,SWITCH AIRBREAK 25KV 900AMP VERT MOUNT VERT SWING AUTO READY,ARK05,3SWITCH3PH ,70,.00,1
360419,Y619973,DECAL URD TAG KIT BLUE 2X2.5 (PACK 25),ELE01,3SIGNS     ,7,14.60,1
360420,Y619974,DECAL URD TAG KIT RED 2X2.5 (PACK 25),ELE01,3SIGNS     ,7,14.60,1
360421,COSTENA 1200FT NRR,1/0 AWG AL QUAD ACSR NEU 1200FT 42X26X18 NRR,CME02,3WIREOHSEC ,300,1.57,1
360422,NERITINA 500FT COIL,1/0 AWG AL TRIPLEX ACSR NEU 500FT COIL,CME02,3WIREOHSEC ,251,1.84,1
360423,GS206622W,GROUND SLEEVE FOR JUNCTION BOX 20"X66"X22",CIT05,3GRDSLEEVE ,1,343.28,1
360424,SLIPPERY ROCK 1000FT NRR,350 MCM AL QUAD 350-350-350-4/0 URD 1000FT 60X28X28 NRR,CME02,3WIREUDSEC ,62,4.12,1
360425,25 DV-240/120 PAD-VFI,PAD 25 KVA 14400/7200 240/120 1PH TYPE 2 VFI SWITCH,COO02,3TRANURD1P ,372,11283.95,1
360426,15 DV-120/240 1B SPD,CONV 15 KVA 14400X7200 120/240 1 BUSHING W/ 2H SPADES,GEP01,3TRANOH    ,63,1073.74,1
360428,SUNYYK2.5NB6,LABEL LETTER-C 2.5IN TALL "6 OR 9" YELLOW ON BLACK HIGHLY REFLECTIVE,ELE01,3SIGNS     ,7,8.64,1
